Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,return_1d,return_3d,return_5d,return_10d,ema_5,ema_12,ema_26,ema_5_dist,ema_12_dist,ema_26_dist,vol_change_1d,vol_ma_5,vol_vs_ma5,rsi_14,c_body,c_range,c_upper_wick,c_lower_wick,c_body_to_range,c_direction,pattern_doji,pattern_spinning_top,pattern_hammer,pattern_hanging_man,pattern_inverted_hammer,pattern_shooting_star,pattern_bullish_marubozu,pattern_bearish_marubozu,pattern_bullish_engulfing,pattern_bearish_engulfing,pattern_piercing,pattern_dark_cloud_cover,pattern_bullish_harami,pattern_bearish_harami,pattern_morning_star,pattern_evening_star,pattern_three_white_soldiers,pattern_three_black_crows,pattern_inside_bar,pattern_outside_bar,pattern_struct_double_top,pattern_struct_double_bottom,pattern_struct_head_shoulders,pattern_struct_inverse_head_shoulders,pattern_struct_ascending_triangle,pattern_struct_descending_triangle,pattern_struct_sym_triangle,pattern_struct_rising_wedge,pattern_struct_falling_wedge,pattern_struct_bull_flag,pattern_struct_bear_flag,future_return_1d,signal
2020-12-18 00:00:00-05:00,13.34222373459072,13.368152289041408,13.034572396275758,13.235518455505373,342064000,0.0,0.0,-0.0051907186810390415,-0.006624011138508301,0.019883636480146683,-0.02111261871307457,13.237837385251071,13.238853925241802,13.281397822128252,-0.0001751743640756354,-0.00025194550489522486,-0.0034544079800425025,0.47833903813573975,251947200.0,1.3576812919532346,46.71870708657538,0.10670527908534666,0.33357989276565014,0.025928554450688424,0.20094605922961506,0.3198792295323097,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.004539484857347231,0
2020-12-21 00:00:00-05:00,13.038809031971192,13.33324736437437,12.931853636282476,13.29560089111328,302332000,0.0,0.0,0.004539484857347231,0.006777421382207827,0.001765770100383035,-0.020173818854016368,13.25709188720514,13.247584227683568,13.28244990131233,0.002904785169763013,0.0036245599653837958,0.0009901027219120732,-0.1161537022311614,258382400.0,1.1700951767612655,48.628844463376716,0.256791859142087,0.4013937280918949,0.03764647326109127,0.10695539568871659,0.639750552064673,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004050224912074962,0
2020-12-22 00:00:00-05:00,13.282638382275874,13.300588554199456,13.018117291464907,13.241750717163086,185580000,0.0,0.0,-0.004050224912074962,-0.004722288844947409,-0.00615625620258442,-0.005374565965599931,13.251978163857789,13.246686764526572,13.279435146930904,-0.0007717675480779448,-0.00037262505343634933,-0.0028378036679163844,-0.3861714935898284,256895200.0,0.7223957473709124,42.954947761800206,0.04088766511278763,0.28247126273454803,0.017950171923581948,0.22363342569817846,0.14474982239595732,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.020258650677400958,-1
2020-12-23 00:00:00-05:00,13.219562343078223,13.238510170383538,12.969252823219774,12.973490715026855,179144000,0.0,0.0,-0.020258650677400958,-0.01979731593888001,-0.01761359750720648,0.006070654624901861,13.159149014247479,13.204656603065077,13.256772596419493,-0.014108685829122407,-0.017506391494085734,-0.021368842177254283,-0.03468046125660096,248100800.0,0.7220613557070352,40.26177951750728,0.24607162805136795,0.26925734716376404,0.018947827305314746,0.00423789180708134,0.9138901153241535,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0011915883711266506,0
2020-12-24 00:00:00-05:00,13.001412025804129,13.096400326484508,12.903183488228189,12.95803165435791,97884000,0.0,0.0,-0.0011915883711266506,-0.02538954346779465,-0.02604720769225588,0.0016572059228008307,13.092109894284292,13.166714303263975,13.234643637748265,-0.010241148371731663,-0.01584925776465985,-0.02090059928787153,-0.45360157191979633,221400800.0,0.4421122236234015,34.65189731772108,0.043380371446218646,0.19321683825631908,0.09498830068037911,0.05484816612972132,0.2245165164573844,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007214876694215833,-1
2020-12-28 00:00:00-05:00,13.026594766213018,13.026594766213018,12.728167672465434,12.864541053771973,212564000,0.0,0.0,-0.007214876694215833,-0.028486389107310384,-0.02802892859698225,-0.008702609143986018,13.01625361411352,13.120226111034436,13.207228631527798,-0.011655624178761034,-0.019487854485024877,-0.025946970959355872,1.1715908626537535,195500800.0,1.087279438242708,31.245863433648466,0.16205371244104505,0.29842709374758414,0.0,0.1363733813065391,0.5430261388334715,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003352768523013694,0
2020-12-29 00:00:00-05:00,12.889473532385182,13.036568140483066,12.806950665901793,12.907672882080078,170372000,0.0,0.0,0.003352768523013694,-0.005073255486323536,-0.029177170118914297,-0.027462920193141116,12.98006003676904,13.087525614272227,13.185039316753894,-0.005576796600624937,-0.013742302211505571,-0.021036451087511992,-0.1984908074744548,169108800.0,1.0074697472869538,37.827336666889266,0.018199349694896227,0.22961747458127313,0.12889525840298788,0.08252286648338902,0.07925942800339686,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015645073439511936,1
2020-12-30 00:00:00-05:00,12.954541407319397,13.177427290787712,12.86129923874275,13.109614372253418,225396000,0.0,0.0,0.015645073439511936,0.01169797403948536,-0.00997876698723843,-0.016073591343663596,13.023244815263833,13.09092388473087,13.179452283827933,0.006631953726951025,0.001427743961169035,-0.005298999538866339,0.3229638673021389,177072000.0,1.2729059365681756,57.39330150309595,0.15507296493402123,0.3161280520449612,0.06781291853429394,0.09324216857664602,0.49053845089320336,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006903175639749848,-1
2020-12-31 00:00:00-05:00,13.1003924382276,13.114852247724388,12.879500873262884,13.019116401672363,192424000,0.0,0.0,-0.006903175639749848,0.0120156130913871,0.00351683965770766,-0.014158702047727179,13.021868677400011,13.079876579644946,13.167575551816409,-0.00021135796987605936,-0.004645317377622529,-0.011274600214734766,-0.14628476104278687,179728000.0,1.0706400783406036,52.75240164077378,0.08127603655523608,0.23535137446150323,0.014459809496788267,0.13961552840947888,0.34533912003360967,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.004480742199429066,0
2021-01-04 00:00:00-05:00,13.068227445369612,13.61497054888344,12.92686676972856,13.077451705932615,560640000,0.0,0.0,0.004480742199429066,0.013153325576467312,0.009215909851134185,-0.017071346559087264,13.040396353577547,13.079503522150741,13.160899711380573,0.0028415817549059695,-0.00015687263776113016,-0.00634060036000409,1.9135658753585831,272279200.0,2.0590629030788983,53.2960259393503,0.009224260563003739,0.6881037791548792,0.5375188429508242,0.14136067564105126,0.013405333384933396,1.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02221021064995088,1
2021-01-05 00:00:00-05:00,13.063742702493483,13.406547847863411,13.051028075172898,13.367904663085938,322760000,0.0,0.0,0.02221021064995088,0.01970235611042792,0.039127988103887734,0.01000234392219812,13.149565790080345,13.123872928448463,13.176233411506898,0.016604264847307808,0.018594490815930516,0.014546740756098924,-0.424300799086758,294318400.0,1.096635480486439,53.16529083823633,0.30416196059245415,0.3555197726905135,0.03864318477747375,0.012714627320585592,0.8555416152823453,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.05895308813474587,-1
2021-01-06 00:00:00-05:00,13.186153937581938,13.20859212779039,12.551404137533453,12.579825401306152,580424000,0.0,0.0,-0.05895308813474587,-0.03374199805985156,-0.02539942588947086,-0.05383551263828534,12.959652327155615,13.040173308888107,13.132055040380916,-0.029308419412886123,-0.03530228446183185,-0.042052035068133944,0.7983145371173628,376328800.0,1.5423321308387772,33.458960164687824,0.606328536275786,0.6571879902569364,0.022438190208450948,0.02842126377269949,0.9226104938995214,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05783015764728172,1
2021-01-07 00:00:00-05:00,12.931853514826674,13.34097644502276,12.851076798731109,13.307318687438965,461480000,0.0,0.0,0.05783015764728172,0.017577352734712726,0.015080864285679452,0.004951608867768131,13.075541113916733,13.081272597895932,13.145037532755586,0.017726040666534482,0.017280129884258456,0.012345431063167168,-0.20492605405703412,423545600.0,1.089563910001662,51.770455956947245,0.37546517261229084,0.4898996462916507,0.033657757583794634,0.08077671609556525,0.7664124182460954,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005039725922844296,-1
2021-01-08 00:00:00-05:00,13.325768310454082,13.384106839169371,13.006148952979984,13.240253448486328,292528000,0.0,0.0,-0.005039725922844296,-0.00954908176089142,0.016985564917874063,0.020562140083893343,13.130445225439933,13.105731190294454,13.152090563550455,0.008362871263012767,0.010264384049895296,0.0067033362118267496,-0.3661090404784606,443566400.0,0.6594908902026845,48.86238420024768,0.08551486196775393,0.3779578861893871,0.05833852871528933,0.23410449550634382,0.2262550011323329,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02596652753660278,1
2021-01-11 00:00:00-05:00,13.381863973703096,13.922624053204572,13.325768975700742,13.584056854248049,518344000,0.0,0.0,0.02596652753660278,0.079828727419192,0.03873882769420667,0.048311751089109345,13.281649101709306,13.179319753979621,13.184088066565092,0.022768840693120258,0.030710014463850688,0.03033723573929085,0.7719466170759721,435107200.0,1.1913018217119826,55.618065537728555,0.20219288054495266,0.5968550775038306,0.33856719895652354,0.0560949980023544,0.3387637772816886,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010039374003609991,-1
2021-01-12 00:00:00-05:00,13.714695193245172,13.716690501917393,13.308316058932354,13.447681427001951,291476000,0.0,0.0,-0.010039374003609991,0.010547785234562568,0.0059677837272664735,0.045329279201841155,13.336993210140188,13.220606165213827,13.203613500671526,0.008299338172985418,0.017175858576409835,0.01848493416730291,-0.43767845291929686,428850400.0,0.6796682479484687,52.392530335235826,0.2670137662432204,0.4083744429850391,0.0019953086722210855,0.13936536806959765,0.6538454372694485,-1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034855182457651512,0
2021-01-13 00:00:00-05:00,13.45291837429401,13.587547513691526,13.348207455464507,13.494553565979004,210028000,0.0,0.0,0.0034855182457651512,0.019206589849815048,0.07271389987478494,0.04546758267431006,13.389513328753129,13.262751919177699,13.225164616620228,0.007844963042854437,0.01747764326844747,0.020369421263780062,-0.27943295502888743,354771200.0,0.5920097234499305,53.98584466913089,0.04163519168499441,0.2393400582270182,0.09299394771252167,0.10471091882950212,0.17395830849803967,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.024498120680011115,-1
2021-01-14 00:00:00-05:00,13.537682318469,13.5623640375844,13.144267014275352,13.163962364196776,283120000,0.0,0.0,-0.024498120680011115,-0.03092555446128742,-0.010772742925102219,0.0041456590865391885,13.314329673901012,13.247553526103712,13.220631116440712,-0.011293644771241418,-0.006309931999310167,-0.004286387824062754,0.3480107414249529,319099200.0,0.8872476019996289,52.94520460380648,0.37371995427222515,0.4180970233090484,0.024681719115399403,0.019695349921423855,0.8938593997020144,-1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025813612066289293,-1
2021-01-15 00:00:00-05:00,13.191639804834592,13.288622477957391,12.813183501792167,12.824152946472168,277780000,0.0,0.0,-0.025813612066289293,-0.046366987790012915,-0.031426928769383244,-0.01497516799029086,13.150937431424733,13.182414975391167,13.191262363109708,-0.024848759767626873,-0.027177268322063863,-0.027829741121985944,-0.018861260243006495,316149600.0,0.8786346716870748,48.11859195115647,0.36748685836242423,0.4754389761652238,0.09698267312279896,0.010969444680000606,0.7729422213687331,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012889397185221751,1
2021-01-19 00:00:00-05:00,12.98047250917677,13.058009006870307,12.808696170001856,12.98944854736328,226188000,0.0,0.0,0.012889397185221751,-0.03743028742270804,-0.04377251312068986,-0.006729381270007884,13.09710780340425,13.152727832617645,13.176313191572936,-0.0082200786354516,-0.012414100506926515,-0.01418186115439087,-0.18572971416228667,257718400.0,0.8776556117064207,51.72060978516069,0.008976038186508717,0.24931283686845163,0.06856045950702772,0.1717763391749152,0.03600311279296408,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026141330108372607,1
2021-01-20 00:00:00-05:00,13.075707553077883,13.3935817408933,13.020859385968905,13.329010009765623,258572000,0.0,0.0,0.026141330108372607,0.01253783936801156,-0.008824674936011245,-0.0029095549602262682,13.174408538858042,13.179848167563488,13.187624066994617,0.011734983809829673,0.011317417340909325,0.010721108067135466,0.14317293578792856,251137600.0,1.0296028949866527,55.3657465843717,0.25330245668773976,0.3727223549243952,0.06457173112767656,0.054848167108978885,0.6796009236932431,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037539995764312994,1
2021-01-21 00:00:00-05:00,13.381614853404404,13.960768938045424,13.21657009570314,13.829380989074709,337780000,0.0,0.0,0.037539995764312994,0.07838553133281767,0.02481204149945615,0.09933012167552158,13.392732688930264,13.27977629394983,13.235161616778328,0.032603376046275834,0.04138659288826085,0.044897024267772,0.30632860479866353,276688000.0,1.2207974324871336,58.51874707740613,0.4477661356703049,0.7441988423422838,0.13138794897071548,0.16504475770126348,0.6016753993610233,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01117731502389785,-1
2021-01-22 00:00:00-05:00,13.702230199220164,13.803700873779242,13.58979008186386,13.674805641174316,246820000,0.0,0.0,-0.01117731502389785,0.05276260122298693,0.038806193974462166,0.027615401897771452,13.48675700634495,13.340550039676675,13.26772784080766,0.013943206268259836,0.02505560868956066,0.03068180213303767,-0.26928770205459174,269428000.0,0.9160888994462343,57.64441583243263,0.027424558045847647,0.21391079191538154,0.10147067455907788,0.08501555931045601,0.1282055842077206,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.004320641927131552,0
2021-01-25 00:00:00-05:00,13.743868485522071,13.790490054496962,13.200117249124844,13.615721702575684,251112000,0.0,0.0,-0.004320641927131552,0.021510351676530926,0.06172483745378843,0.02835808661444328,13.529745238421862,13.382884141661137,13.293505163901589,0.006354625503935219,0.017398160101358095,0.02423864396194551,0.017389190503200647,264094400.0,0.9508418201976263,56.2743770497861,0.12814678294638782,0.5903728053721178,0.04662156897489034,0.41560445345083963,0.2170607822384631,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015967086917185513,-1
2021-01-26 00:00:00-05:00,13.54316838330185,13.607241759671473,13.350699078366455,13.39831829071045,163980000,0.0,0.0,-0.015967086917185513,-0.03117006456795146,0.03147706708689846,-0.01367327636585347,13.485936255851392,13.385258626130263,13.301269099220763,-0.006496987934591977,0.0009756751770706875,0.007296235476911898,-0.3469846124438497,251652800.0,0.6516120623335008,50.3606602424689,0.14485009259140114,0.25654268130501734,0.06407337636962218,0.04761921234399402,0.5646237571641387,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.03851811728178667,-1
2021-01-27 00:00:00-05:00,13.193631126183904,13.19637396224908,12.758580615611836,12.882240295410156,371272000,0.0,0.0,-0.03851811728178667,-0.0579580702322946,-0.03351859695717363,-0.04204748117072665,13.284704269037647,13.307871190634863,13.270229928568124,-0.030295290393893382,-0.03198339457359909,-0.02923759688011921,1.2641297719234053,274192800.0,1.3540545193017468,53.833491790634646,0.31139083077374785,0.43779334663724434,0.00274283606517578,0.12365967979832071,0.7112735567262203,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010315214500909331,1
2021-01-28 00:00:00-05:00,12.960524380947978,13.303080260716598,12.924872267137651,13.01512336730957,228316000,0.0,0.0,0.010315214500909331,-0.04411065005481851,-0.058878819117674674,-0.03552768132160522,13.194843968461623,13.262833063969433,13.251333146252676,-0.013620517346140754,-0.018676982170031598,-0.017825359632581837,-0.38504384925337753,252300000.0,0.9049385652001586,45.638574414659146,0.054598986361591884,0.37820799357894685,0.2879568934070278,0.03565211381032718,0.14436232784221925,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004692927108318368,0
2021-01-29 00:00:00-05:00,13.039059912250814,13.29809628981569,12.87600950015219,12.954044342041016,271552000,0.0,0.0,-0.004692927108318368,-0.03315893375793777,-0.05270724265090221,-0.015946416158609922,13.114577426321421,13.215327106749676,13.22931175334811,-0.01224081257534156,-0.01977119163211717,-0.02080738714449216,0.18936911999159056,257246400.0,1.0556104963956736,45.72027897040492,0.08501557020979789,0.422086789663501,0.2590363775648772,0.07803484188882592,0.20141727315743427,-1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019034181678973416,1
2021-02-01 00:00:00-05:00,13.0173689240045,13.23427078347325,12.867282328759186,13.200613975524902,217204000,0.0,0.0,0.019034181678973416,0.02471415474435612,-0.030487383343936525,0.029355625328556068,13.143256276055917,13.213063548099711,13.227185992027872,0.004364040254885576,-0.0009422169604716339,-0.0020088941456621718,-0.20013846335140228,250464800.0,0.8672036948904597,44.094607349303445,0.1832450515204016,0.36698845471406294,0.03365680794834702,0.1500865952453143,0.4993210254071235,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024155880353250447,1
2021-02-02 00:00:00-05:00,13.361920734535197,13.534693763522148,13.24898129799949,13.519486427307127,220440000,0.0,0.0,0.024155880353250447,0.038752076777418765,0.009043533223172417,0.040805264212039116,13.268666326472989,13.260205529516236,13.248837876122632,0.018903188509135582,0.019553309125846567,0.02042809744636276,0.014898436492882361,261756800.0,0.8421557720754532,51.04701122078605,0.15756569277193044,0.28571246552265706,0.015207336215020462,0.11293943653570615,0.5514834380211369,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0019363427838853253,0
2021-02-03 00:00:00-05:00,13.598517340812304,13.893455005939776,13.479346611084065,13.493308067321776,245408000,0.0,0.0,-0.0019363427838853253,0.04162898559260264,0.047434899357477356,0.012326351127036173,13.343546906755918,13.296067458409397,13.26694677917442,0.011223489647271547,0.014834507235267507,0.017062048406094658,0.11326438033024866,236584000.0,1.0372975349136035,49.98172852027438,0.10520927349052833,0.4141083948557114,0.2949376651274722,0.013961456237710834,0.2540621605297005,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009885107238027047,1
